D_number,date_UTC,Latitude,Longitude,U_speed_mps,U_Dir_deg,batteryState
421,2025-06-26 12:12:33,54.39528,7.75615,0.0063867723229884,-88.9886422345014,GOOD
414,2025-06-26 12:49:00,54.39563,7.75201,0.0153462267694612,-142.878521526221,GOOD
416,2025-06-26 12:53:39,54.39531,7.75291,0.0184845153235854,1.01400472721239,GOOD
417,2025-06-26 12:43:59,54.39574,7.75757,0.190143646062109,71.7766522314738,GOOD
418,2025-06-26 12:46:54,54.39552,7.75493,0.0,0.0,GOOD
419,2025-06-26 12:51:53,54.39545,7.75238,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 12:49:00,54.39563,7.75201,0.0153462267694612,-142.878521526221,GOOD
416,2025-06-26 12:53:39,54.39531,7.75291,0.0184845153235854,1.01400472721239,GOOD
417,2025-06-26 12:43:59,54.39574,7.75757,0.190143646062109,71.7766522314738,GOOD
418,2025-06-26 12:46:54,54.39552,7.75493,0.0,0.0,GOOD
419,2025-06-26 12:51:53,54.39545,7.75238,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 12:49:00,54.39563,7.75201,0.0153462267694612,-142.878521526221,GOOD
416,2025-06-26 12:53:39,54.39531,7.75291,0.0184845153235854,1.01400472721239,GOOD
417,2025-06-26 12:43:59,54.39574,7.75757,0.190143646062109,71.7766522314738,GOOD
418,2025-06-26 13:01:46,54.39557,7.75497,0.006883637046239,26.0361204413818,GOOD
419,2025-06-26 12:51:53,54.39545,7.75238,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 13:08:20,54.39564,7.75206,0.0,0.0,GOOD
416,2025-06-26 13:08:32,54.39529,7.75289,0.0,0.0,GOOD
417,2025-06-26 12:43:59,54.39574,7.75757,0.190143646062109,71.7766522314738,GOOD
418,2025-06-26 13:06:51,54.39554,7.75491,0.016821411910128,-129.580076941477,GOOD
419,2025-06-26 12:51:53,54.39545,7.75238,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 13:28:18,54.39565,7.75212,0.0194794901003592,91.014688361914,GOOD
416,2025-06-26 13:33:32,54.39529,7.75285,0.0057006128595567,50.4218145325669,GOOD
417,2025-06-26 12:43:59,54.39574,7.75757,0.190143646062109,71.7766522314738,GOOD
418,2025-06-26 13:31:59,54.39554,7.75497,0.005481613738538,-178.987667142615,GOOD
419,2025-06-26 13:21:55,54.39545,7.7524,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 13:43:11,54.39567,7.75203,0.0070025559965886,-68.1367692975889,GOOD
416,2025-06-26 13:43:30,54.39529,7.75285,0.0,0.0,GOOD
417,2025-06-26 13:44:02,54.39541,7.75558,0.0372830197966048,-104.853576548813,GOOD
418,2025-06-26 13:31:59,54.39554,7.75497,0.005481613738538,-178.987667142615,GOOD
419,2025-06-26 13:21:55,54.39545,7.7524,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 13:48:50,54.39567,7.75203,0.0,0.0,GOOD
416,2025-06-26 13:48:31,54.39529,7.75287,0.0043144316822813,91.0140454568697,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 13:31:59,54.39554,7.75497,0.005481613738538,-178.987667142615,GOOD
419,2025-06-26 13:46:48,54.39545,7.75238,0.0,0.0,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,0.0298729571221397,1.01276568101375,GOOD
421,2025-06-26 12:52:42,54.39529,7.75618,0.0,0.0,GOOD
414,2025-06-26 13:53:05,54.39567,7.75203,0.0,0.0,GOOD
416,2025-06-26 13:53:33,54.39529,7.75283,0.0086002908480538,-88.9859464073996,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 13:31:59,54.39554,7.75497,0.005481613738538,-178.987667142615,GOOD
419,2025-06-26 13:51:48,54.39545,7.75236,0.0043287966155784,-88.9855540403989,LOW
420,2025-06-26 12:44:34,54.39573,7.75444,,,GOOD
421,2025-06-26 13:51:09,54.39534,7.75603,0.0,0.0,GOOD
414,2025-06-26 13:58:04,54.39568,7.75206,0.0075029429257697,61.2774832266941,GOOD
416,2025-06-26 13:58:32,54.39529,7.75283,0.0,0.0,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 13:56:48,54.39554,7.75497,0.0,0.0,GOOD
419,2025-06-26 13:57:00,54.39541,7.75234,0.0148610506087565,-162.720465420185,LOW
421,2025-06-26 13:57:53,54.39529,7.75613,0.0211656234935691,131.603695267353,GOOD
414,2025-06-26 14:03:08,54.39567,7.75203,0.0073795391841004,-118.722516773306,GOOD
416,2025-06-26 14:04:24,54.39529,7.75283,0.0,0.0,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 13:56:48,54.39554,7.75497,0.0,0.0,GOOD
419,2025-06-26 14:01:51,54.39545,7.75236,0.0159334979041127,17.2795345798148,LOW
421,2025-06-26 14:02:42,54.39529,7.75613,0.0,0.0,GOOD
414,2025-06-26 14:08:12,54.39566,7.75201,0.0056255753975008,-129.577777241308,GOOD
416,2025-06-26 14:08:32,54.39531,7.75283,0.0089739339789847,1.01406997203569,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 13:56:48,54.39554,7.75497,0.0,0.0,GOOD
419,2025-06-26 14:06:47,54.39545,7.75234,0.0043872938570542,-88.9855378100959,LOW
421,2025-06-26 14:02:42,54.39529,7.75613,0.0,0.0,GOOD
414,2025-06-26 14:13:11,54.39567,7.75201,0.0037216321597184,1.01474141182584,GOOD
416,2025-06-26 14:13:31,54.39532,7.75283,0.003721631559039,1.01407016361968,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 14:11:51,54.39552,7.75497,0.0,0.0,GOOD
419,2025-06-26 14:06:47,54.39545,7.75234,0.0043872938570542,-88.9855378100959,LOW
421,2025-06-26 14:12:54,54.39529,7.75613,0.0,0.0,GOOD
414,2025-06-26 14:33:10,54.39566,7.75197,0.0044171168800393,-88.9852342747208,GOOD
416,2025-06-26 14:28:32,54.39529,7.75281,0.0141935514363328,-36.8697948515275,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,0.0075029752161811,-59.2510798844353,GOOD
418,2025-06-26 14:31:58,54.39554,7.75495,0.0018731406242747,50.419936708995,GOOD
419,2025-06-26 14:21:54,54.39545,7.75234,0.0,0.0,LOW
421,2025-06-26 14:22:42,54.39529,7.75613,0.0482199186335042,-178.988612839986,GOOD
414,2025-06-26 14:43:11,54.39567,7.75195,0.0,0.0,GOOD
416,2025-06-26 14:43:36,54.39529,7.75281,0.0,0.0,GOOD
417,2025-06-26 13:49:01,54.39542,7.75555,,,GOOD
418,2025-06-26 14:41:54,54.39554,7.7551,0.0367946781392496,91.0122962012794,GOOD
419,2025-06-26 14:42:48,54.39545,7.75231,0.0015533958737998,-88.9855174570323,LOW
420,2025-06-26 14:45:20,54.39571,7.75442,,,GOOD
421,2025-06-26 14:42:39,54.39529,7.75607,0.0032547453003813,-88.9885892569721,GOOD
414,2025-06-26 14:48:40,54.39567,7.75197,0.0039472099913435,91.014782120375,GOOD
416,2025-06-26 14:48:32,54.39529,7.75279,0.0043873105266638,-88.9859057698749,GOOD
417,2025-06-26 14:49:06,54.39541,7.75553,,,GOOD
418,2025-06-26 14:46:53,54.39554,7.75491,0.0412609983913166,-88.9876956688043,GOOD
419,2025-06-26 14:42:48,54.39545,7.75231,0.0015533958737998,-88.9855174570323,LOW
420,2025-06-26 14:49:27,54.3957,7.75444,0.0069237788822954,131.60531231321,GOOD
421,2025-06-26 14:42:39,54.39529,7.75607,0.0032547453003813,-88.9885892569721,GOOD
414,2025-06-26 14:53:11,54.39566,7.75195,0.0063106086618758,-129.577728477511,GOOD
415,2025-06-26 14:54:12,54.395,7.75339,0.0,0.0,GOOD
416,2025-06-26 14:53:34,54.39529,7.75276,0.0064502181984728,-88.9858854031937,GOOD
417,2025-06-26 14:49:06,54.39541,7.75553,,,GOOD
418,2025-06-26 14:46:53,54.39554,7.75491,0.0412609983913166,-88.9876956688043,GOOD
419,2025-06-26 14:51:57,54.39545,7.75231,0.0,0.0,LOW
420,2025-06-26 14:49:27,54.3957,7.75444,0.0069237788822954,131.60531231321,GOOD
421,2025-06-26 14:42:39,54.39529,7.75607,0.0032547453003813,-88.9885892569721,GOOD
414,2025-06-26 14:58:10,54.39565,7.75191,0.0094501807698207,-112.177343032791,GOOD
415,2025-06-26 14:59:10,54.39497,7.75339,0.0112023591542284,-178.986389400937,GOOD
416,2025-06-26 14:58:39,54.39529,7.75281,0.010644622585732,91.0141064501338,GOOD
417,2025-06-26 14:49:06,54.39541,7.75553,,,GOOD
418,2025-06-26 14:57:01,54.39553,7.75493,0.0028127917969215,131.604793804139,GOOD
419,2025-06-26 14:51:57,54.39545,7.75231,0.0,0.0,LOW
420,2025-06-26 14:59:23,54.39585,7.75472,0.0845157785760555,42.7593729378465,GOOD
421,2025-06-26 14:42:39,54.39529,7.75607,0.0032547453003813,-88.9885892569721,GOOD
414,2025-06-26 15:03:12,54.39566,7.75195,0.0093563049967996,67.8226569672095,GOOD
415,2025-06-26 14:59:10,54.39497,7.75339,0.0112023591542284,-178.986389400937,GOOD
416,2025-06-26 15:04:02,54.39529,7.75276,0.010051423703293,-88.9858935498662,GOOD
417,2025-06-26 15:04:14,54.39541,7.75549,0.0,0.0,GOOD
418,2025-06-26 15:01:54,54.39552,7.75491,0.0058367837124512,-129.58004025639,GOOD
419,2025-06-26 15:02:03,54.39545,7.75231,0.0148369060245411,1.01449447616831,LOW
420,2025-06-26 14:59:23,54.39585,7.75472,0.0845157785760555,42.7593729378465,GOOD
421,2025-06-26 15:01:05,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 15:08:20,54.39566,7.75193,0.0042163389409136,-88.9852017316489,GOOD
415,2025-06-26 15:09:12,54.39502,7.75339,0.0092422564971864,1.01361072633374,GOOD
416,2025-06-26 15:08:36,54.39529,7.75279,0.0071093645543366,91.0141145968063,GOOD
417,2025-06-26 15:04:14,54.39541,7.75549,0.0,0.0,GOOD
418,2025-06-26 15:06:51,54.39554,7.75491,0.0074933840773004,1.01238145888754,GOOD
419,2025-06-26 15:02:03,54.39545,7.75231,0.0148369060245411,1.01449447616831,LOW
420,2025-06-26 14:59:23,54.39585,7.75472,0.0845157785760555,42.7593729378465,GOOD
421,2025-06-26 15:01:05,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 15:08:20,54.39566,7.75193,0.0042163389409136,-88.9852017316489,GOOD
415,2025-06-26 15:09:12,54.39502,7.75339,0.0092422564971864,1.01361072633374,GOOD
416,2025-06-26 15:08:36,54.39529,7.75279,0.0071093645543366,91.0141145968063,GOOD
417,2025-06-26 15:04:14,54.39541,7.75549,0.0,0.0,GOOD
418,2025-06-26 15:06:51,54.39554,7.75491,0.0074933840773004,1.01238145888754,GOOD
419,2025-06-26 15:02:03,54.39545,7.75231,0.0148369060245411,1.01449447616831,LOW
420,2025-06-26 14:59:23,54.39585,7.75472,0.0845157785760555,42.7593729378465,GOOD
421,2025-06-26 15:01:05,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 15:33:22,54.39566,7.75193,0.0085321660866994,-148.7210294234,GOOD
415,2025-06-26 15:34:05,54.39504,7.75337,0.0101622621267241,1.0136274326349,GOOD
416,2025-06-26 15:33:35,54.39529,7.75276,0.0065367982734518,-88.9858854031937,GOOD
417,2025-06-26 15:34:08,54.3954,7.75551,0.0,0.0,GOOD
418,2025-06-26 15:36:42,54.39555,7.75489,0.0085605157577297,-29.2518618479913,GOOD
419,2025-06-26 15:36:52,54.39544,7.75229,0.0037341205243421,-178.985489072348,LOW
420,2025-06-26 15:34:20,54.3957,7.75442,0.0037466924983332,1.01278200919401,GOOD
421,2025-06-26 15:37:33,54.39529,7.75605,0.0043288112577092,-88.9885567414111,GOOD
414,2025-06-26 15:43:13,54.39557,7.75199,0.0386507264404986,150.750587892409,GOOD
415,2025-06-26 15:44:08,54.39504,7.75334,0.0,0.0,GOOD
416,2025-06-26 15:43:33,54.39529,7.75276,0.0,0.0,GOOD
417,2025-06-26 15:44:11,54.39541,7.75549,0.0,0.0,GOOD
418,2025-06-26 15:41:39,54.39552,7.75489,0.0112400761584413,-178.9876022133,GOOD
419,2025-06-26 15:42:49,54.39545,7.75229,0.0031169970412127,1.0145109276523,LOW
420,2025-06-26 15:34:20,54.3957,7.75442,0.0037466924983332,1.01278200919401,GOOD
421,2025-06-26 15:42:33,54.39528,7.75607,0.0057006103025915,131.603690317553,GOOD
414,2025-06-26 15:48:53,54.39566,7.75195,0.0304300573953148,-13.5240181585045,GOOD
415,2025-06-26 15:48:58,54.39504,7.75334,0.0,0.0,GOOD
416,2025-06-26 15:48:34,54.39529,7.75276,0.0,0.0,GOOD
417,2025-06-26 15:49:08,54.3954,7.75549,0.0037466918117035,-178.988091767297,GOOD
418,2025-06-26 15:46:39,54.39551,7.75493,0.0094187041005792,114.204459553148,GOOD
419,2025-06-26 15:42:49,54.39545,7.75229,0.0031169970412127,1.0145109276523,LOW
420,2025-06-26 15:34:20,54.3957,7.75442,0.0037466924983332,1.01278200919401,GOOD
421,2025-06-26 15:47:33,54.39529,7.75605,0.0057006104937194,-48.3963096824473,GOOD
414,2025-06-26 15:48:53,54.39566,7.75195,0.0304300573953148,-13.5240181585045,GOOD
415,2025-06-26 15:54:32,54.39502,7.75339,0.0117850088872982,125.443914145396,GOOD
416,2025-06-26 15:53:17,54.39529,7.75276,0.0,0.0,GOOD
417,2025-06-26 15:54:10,54.39539,7.75549,0.0036846604494835,-178.988091898301,GOOD
418,2025-06-26 15:51:38,54.39552,7.75489,0.0094502042946797,-65.7955404468515,GOOD
419,2025-06-26 15:51:47,54.39541,7.75231,0.0086183047250432,164.749429977245,LOW
420,2025-06-26 15:54:22,54.39564,7.75442,0.13340886039928,-32.4647845192017,GOOD
421,2025-06-26 15:52:30,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 15:58:17,54.39564,7.75193,0.0,0.0,GOOD
415,2025-06-26 15:59:03,54.39499,7.75339,0.0123184611349426,-178.986389146904,GOOD
416,2025-06-26 15:58:34,54.39528,7.75276,0.0035103086084926,-178.985873293906,GOOD
417,2025-06-26 15:59:10,54.3954,7.75549,0.0037092249669585,1.011908101699,GOOD
418,2025-06-26 15:56:42,54.39552,7.75489,0.0,0.0,GOOD
419,2025-06-26 15:56:31,54.39544,7.75229,0.0126126821975729,-20.2421227554858,LOW
420,2025-06-26 15:59:24,54.3957,7.7544,0.0225222799662182,-9.9940810395491,GOOD
421,2025-06-26 15:57:32,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 16:03:19,54.39564,7.75195,0.0043001093225769,91.0147980212237,GOOD
415,2025-06-26 16:04:03,54.395,7.75337,0.0057006355408871,-48.394334961406,GOOD
416,2025-06-26 15:58:34,54.39528,7.75276,0.0035103086084926,-178.985873293906,GOOD
417,2025-06-26 15:59:10,54.3954,7.75549,0.0037092249669585,1.011908101699,GOOD
418,2025-06-26 16:01:33,54.39551,7.75493,0.0097100039488351,114.204459553148,GOOD
419,2025-06-26 15:56:31,54.39544,7.75229,0.0126126821975729,-20.2421227554858,LOW
420,2025-06-26 15:59:24,54.3957,7.7544,0.0225222799662182,-9.9940810395491,GOOD
421,2025-06-26 16:02:56,54.39529,7.75607,0.0040081586914054,91.0114432585889,GOOD
414,2025-06-26 16:08:16,54.39564,7.75195,0.0,0.0,GOOD
415,2025-06-26 16:08:59,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 16:08:55,54.39528,7.75276,0.0,0.0,GOOD
417,2025-06-26 16:09:06,54.3954,7.75549,0.0,0.0,GOOD
418,2025-06-26 16:01:33,54.39551,7.75493,0.0097100039488351,114.204459553148,GOOD
419,2025-06-26 15:56:31,54.39544,7.75229,0.0126126821975729,-20.2421227554858,LOW
420,2025-06-26 16:09:26,54.39557,7.75442,0.0333830293599291,-178.98721900439,GOOD
421,2025-06-26 16:07:26,54.39526,7.75605,0.0132666729832706,-157.731860530119,GOOD
414,2025-06-26 16:33:15,54.39564,7.75193,0.0,0.0,GOOD
415,2025-06-26 16:33:58,54.395,7.75334,0.0021692422107129,-88.9863607269115,GOOD
416,2025-06-26 16:33:31,54.39529,7.75274,0.0,0.0,GOOD
417,2025-06-26 16:39:05,54.39538,7.75547,0.0057196684239676,-129.580400347777,GOOD
418,2025-06-26 16:21:28,54.39551,7.75489,0.0037341193224654,-178.987602470313,GOOD
419,2025-06-26 16:11:45,54.39544,7.75227,0.0,0.0,LOW
420,2025-06-26 16:24:32,54.39467,7.75304,0.374253874807752,-136.148583481313,GOOD
421,2025-06-26 16:32:34,54.39529,7.75605,0.0,0.0,GOOD
414,2025-06-26 16:33:15,54.39564,7.75193,0.0,0.0,GOOD
415,2025-06-26 16:33:58,54.395,7.75334,0.0021692422107129,-88.9863607269115,GOOD
416,2025-06-26 16:43:31,54.39525,7.75276,0.0,0.0,GOOD
417,2025-06-26 16:44:06,54.39537,7.75549,0.0056816647925787,131.604225534824,GOOD
418,2025-06-26 16:41:31,54.39551,7.75491,0.0,0.0,GOOD
419,2025-06-26 16:43:59,54.39544,7.75227,0.0,0.0,LOW
420,2025-06-26 16:44:32,54.39362,7.74811,0.283984033069623,-109.035419967276,GOOD
421,2025-06-26 16:42:38,54.39539,7.75676,0.156935487441031,73.1170034849189,GOOD
414,2025-06-26 16:48:32,54.39562,7.75195,0.0,0.0,GOOD
415,2025-06-26 16:48:57,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 16:48:29,54.39526,7.75276,0.003734120180581,1.01412632762034,GOOD
417,2025-06-26 16:49:04,54.39538,7.75549,0.0037341189461789,1.01190784737776,GOOD
418,2025-06-26 16:41:31,54.39551,7.75491,0.0,0.0,GOOD
419,2025-06-26 16:43:59,54.39544,7.75227,0.0,0.0,LOW
420,2025-06-26 16:50:34,54.3957,7.75437,1.29215423483294,61.357640693158,GOOD
421,2025-06-26 16:47:42,54.39526,7.75603,0.163022089562791,-105.960310733618,GOOD
414,2025-06-26 16:53:16,54.39564,7.75191,0.012043491475863,-48.3927076903683,GOOD
415,2025-06-26 16:48:57,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 16:53:25,54.39525,7.75276,0.0037593507120535,-178.98587367238,GOOD
417,2025-06-26 16:54:04,54.39539,7.75547,0.0057006027746312,-48.3957674290546,GOOD
418,2025-06-26 16:51:30,54.3955,7.75489,0.0,0.0,GOOD
419,2025-06-26 16:43:59,54.39544,7.75227,0.0,0.0,LOW
420,2025-06-26 16:54:32,54.39568,7.75435,0.010826525140899,-148.723009314248,GOOD
421,2025-06-26 16:47:42,54.39526,7.75603,0.163022089562791,-105.960310733618,GOOD
414,2025-06-26 16:53:16,54.39564,7.75191,0.012043491475863,-48.3927076903683,GOOD
415,2025-06-26 16:48:57,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 16:53:25,54.39525,7.75276,0.0037593507120535,-178.98587367238,GOOD
417,2025-06-26 16:54:04,54.39539,7.75547,0.0057006027746312,-48.3957674290546,GOOD
418,2025-06-26 16:51:30,54.3955,7.75489,0.0,0.0,GOOD
419,2025-06-26 16:43:59,54.39544,7.75227,0.0,0.0,LOW
420,2025-06-26 16:54:32,54.39568,7.75435,0.010826525140899,-148.723009314248,GOOD
421,2025-06-26 16:47:42,54.39526,7.75603,0.163022089562791,-105.960310733618,GOOD
414,2025-06-26 17:03:18,54.39563,7.75193,0.0,0.0,GOOD
415,2025-06-26 17:04:02,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 17:04:02,54.39526,7.7527,0.0,0.0,GOOD
417,2025-06-26 17:04:16,54.39537,7.75549,0.0,0.0,GOOD
418,2025-06-26 17:01:31,54.3955,7.75487,0.0,0.0,GOOD
419,2025-06-26 17:02:03,54.39541,7.75227,0.0,0.0,LOW
420,2025-06-26 16:54:32,54.39568,7.75435,0.010826525140899,-148.723009314248,GOOD
421,2025-06-26 17:03:01,54.39526,7.75603,0.0,0.0,GOOD
414,2025-06-26 17:08:17,54.39563,7.75191,0.0043432552089472,-88.9851858306795,GOOD
415,2025-06-26 17:04:02,54.395,7.75337,0.0,0.0,GOOD
416,2025-06-26 17:04:02,54.39526,7.7527,0.0,0.0,GOOD
417,2025-06-26 17:04:16,54.39537,7.75549,0.0,0.0,GOOD
418,2025-06-26 17:06:29,54.39549,7.75487,0.0037341194356872,-178.987586456936,GOOD
419,2025-06-26 17:06:50,54.39541,7.75227,0.0,0.0,LOW
420,2025-06-26 17:09:36,54.39568,7.75437,0.0014365391148541,91.0128305975115,GOOD
421,2025-06-26 17:03:01,54.39526,7.75603,0.0,0.0,GOOD
414,2025-06-26 17:13:18,54.39563,7.75195,0.0086287930424702,91.0148060334789,GOOD
415,2025-06-26 17:15:18,54.39499,7.75334,0.0,0.0,GOOD
416,2025-06-26 17:04:02,54.39526,7.7527,0.0,0.0,GOOD
417,2025-06-26 17:04:16,54.39537,7.75549,0.0,0.0,GOOD
418,2025-06-26 17:06:29,54.39549,7.75487,0.0037341194356872,-178.987586456936,GOOD
419,2025-06-26 17:06:50,54.39541,7.75227,0.0,0.0,LOW
420,2025-06-26 17:14:31,54.39568,7.75435,0.0044021401910187,-88.9871694024885,GOOD
421,2025-06-26 17:12:34,54.39528,7.75605,0.0,0.0,GOOD
414,2025-06-26 17:33:19,54.39563,7.75195,0.0,0.0,GOOD
415,2025-06-26 17:33:55,54.39497,7.75334,0.0128836242038267,-29.2509701194222,GOOD
416,2025-06-26 17:38:26,54.39525,7.75276,0.0074779911335033,-59.2489159875542,GOOD
417,2025-06-26 17:04:16,54.39537,7.75549,0.0,0.0,GOOD
418,2025-06-26 17:31:31,54.39549,7.75489,0.0,0.0,GOOD
419,2025-06-26 17:31:53,54.39544,7.75227,0.002467334664149,1.01452700271218,LOW
420,2025-06-26 17:39:34,54.39564,7.75435,0.0086758036884906,-148.722985423348,GOOD
421,2025-06-26 17:32:38,54.39524,7.75603,0.0147876057562271,-178.988532721855,GOOD
414,2025-06-26 17:43:19,54.39564,7.75193,0.0,0.0,GOOD
415,2025-06-26 17:33:55,54.39497,7.75334,0.0128836242038267,-29.2509701194222,GOOD
416,2025-06-26 17:43:25,54.39523,7.75276,0.00744326309414,-178.985873864388,GOOD
417,2025-06-26 17:42:32,54.3954,7.75547,0.0015601048881279,-20.2447281556822,GOOD
418,2025-06-26 17:41:30,54.3955,7.75489,0.0,0.0,GOOD
419,2025-06-26 17:42:18,54.39539,7.75229,0.0148369060110233,-178.985489512999,LOW
420,2025-06-26 17:44:34,54.39564,7.7544,0.0108219383663727,91.0128179097396,GOOD
421,2025-06-26 17:42:44,54.39525,7.75603,0.0,0.0,GOOD
414,2025-06-26 17:48:49,54.39562,7.75195,0.0078082266406429,150.750601287613,GOOD
415,2025-06-26 17:48:52,54.39496,7.75337,0.0,0.0,GOOD
416,2025-06-26 17:48:26,54.39523,7.75276,0.0,0.0,GOOD
417,2025-06-26 17:42:32,54.3954,7.75547,,,GOOD
418,2025-06-26 17:41:30,54.3955,7.75489,0.0,0.0,GOOD
419,2025-06-26 17:42:18,54.39539,7.75229,0.0148369060110233,-178.985489512999,LOW
420,2025-06-26 17:50:02,54.39564,7.75437,0.0059388686297477,-88.9871902205479,GOOD
421,2025-06-26 17:47:41,54.39524,7.75603,0.0037466913259376,-178.988532912386,GOOD
414,2025-06-26 17:53:24,54.39563,7.75195,0.0040464291691784,1.01478969393698,GOOD
415,2025-06-26 17:54:49,54.39497,7.75337,0.0031169963696891,1.01362660848434,GOOD
416,2025-06-26 17:53:23,54.39523,7.75276,0.0,0.0,GOOD
417,2025-06-26 17:54:04,54.39536,7.75549,0.0067003561409599,164.746824554858,GOOD
418,2025-06-26 17:51:30,54.39548,7.75489,0.0,0.0,GOOD
419,2025-06-26 17:51:48,54.39539,7.75229,0.0,0.0,LOW
420,2025-06-26 17:54:40,54.39566,7.7544,0.0106389179251674,42.2075558471688,GOOD
421,2025-06-26 17:52:43,54.39524,7.75605,0.0043001490288909,91.01145887516,GOOD
414,2025-06-26 17:58:23,54.39561,7.75195,0.0074432640803193,-178.985210366644,GOOD
415,2025-06-26 17:58:49,54.39495,7.75337,0.0092730638210036,-178.986373453822,GOOD
416,2025-06-26 17:58:23,54.39524,7.75279,0.0074779925031386,61.2771498883239,GOOD
417,2025-06-26 17:59:05,54.39535,7.75551,0.0056816663636397,131.604195151049,GOOD
418,2025-06-26 17:56:31,54.39548,7.75491,0.0043144106093681,91.0123889691425,GOOD
419,2025-06-26 17:56:49,54.39539,7.75231,0.0043144214999046,91.0145021278321,LOW
420,2025-06-26 17:59:38,54.39565,7.75442,0.0057388410096584,131.605293309808,GOOD
421,2025-06-26 17:57:41,54.39502,7.75639,0.110621681952489,138.966957710369,GOOD
414,2025-06-26 17:58:23,54.39561,7.75195,0.0074432640803193,-178.985210366644,GOOD
415,2025-06-26 17:58:49,54.39495,7.75337,0.0092730638210036,-178.986373453822,GOOD
416,2025-06-26 17:58:23,54.39524,7.75279,0.0074779925031386,61.2771498883239,GOOD
417,2025-06-26 17:59:05,54.39535,7.75551,0.0056816663636397,131.604195151049,GOOD
418,2025-06-26 18:01:29,54.39548,7.75493,0.0043578441716924,91.0123726975973,GOOD
419,2025-06-26 18:01:46,54.39538,7.75231,0.0037466933342518,-178.985506095285,LOW
420,2025-06-26 17:59:38,54.39565,7.75442,0.0057388410096584,131.605293309808,GOOD
421,2025-06-26 17:57:41,54.39502,7.75639,0.110621681952489,138.966957710369,GOOD
414,2025-06-26 18:08:23,54.39561,7.75199,0.0043287799206902,91.0147732432475,GOOD
415,2025-06-26 17:58:49,54.39495,7.75337,0.0092730638210036,-178.986373453822,GOOD
416,2025-06-26 18:08:21,54.39524,7.75281,0.0021716480306669,91.0140936131915,GOOD
417,2025-06-26 17:59:05,54.39535,7.75551,0.0056816663636397,131.604195151049,GOOD
418,2025-06-26 18:01:29,54.39548,7.75493,0.0043578441716924,91.0123726975973,GOOD
419,2025-06-26 18:01:46,54.39538,7.75231,0.0037466933342518,-178.985506095285,LOW
420,2025-06-26 18:09:36,54.39564,7.75446,0.0,0.0,GOOD
421,2025-06-26 17:57:41,54.39502,7.75639,0.110621681952489,138.966957710369,GOOD
414,2025-06-26 18:13:25,54.39557,7.75201,0.0153531350559759,164.749736320304,GOOD
415,2025-06-26 18:13:35,54.39496,7.75343,0.192551897777676,-119.043069008816,GOOD
416,2025-06-26 18:13:23,54.39521,7.75285,0.0140055638049633,143.130170520544,GOOD
